pctl_q,theta_q,pctl_p,theta_p,Recall,FP_h,TP,FP,Pred
96,2.249312744140625,68.5,1.0617841202020648,0.567847882454624,49.569844789356985,657,1242,1899
96,2.249312744140625,69.0,1.0956259822845453,0.5713050993949871,48.69179600886918,661,1220,1881
96,2.249312744140625,69.5,1.1298832172155377,0.5721694036300777,47.93348115299335,662,1201,1863
96,2.249312744140625,70.0,1.1659016728401184,0.57476231633535,47.09534368070954,665,1180,1845
96,2.249312744140625,70.5,1.2029517996311185,0.5756266205704408,46.45676274944568,666,1164,1830
96,2.249312744140625,71.0,1.2367551493644713,0.5738980121002593,45.85809312638581,664,1149,1813
96,2.249312744140625,71.5,1.2753512686491013,0.5721694036300777,45.05986696230599,662,1129,1791
96,2.249312744140625,72.0,1.313337516784667,0.57476231633535,44.54101995565411,665,1116,1781
96,2.249312744140625,72.5,1.3550862908363333,0.5738980121002593,43.70288248337029,664,1095,1759
96,2.249312744140625,73.0,1.4004395008087156,0.57476231633535,43.2239467849224,665,1083,1748
96,2.249312744140625,73.5,1.447225480079651,0.5738980121002593,42.784922394678496,664,1072,1736
96,2.249312744140625,74.0,1.4940763139724755,0.5704407951598963,42.026607538802665,660,1053,1713
