Recall,FP_h,TP,FP,evaluator,th,alpha,pctl
0.03889369057908384,10.935698447893571,45,274,eval_at,1.5127344090311619,0.0,90.89999999999881
0.037165082108902334,10.855875831485589,43,272,eval_at,1.520721377715208,0.0,90.9999999999988
0.036300777873811585,10.696230598669624,42,268,eval_at,1.5272429127634655,0.0,91.0999999999988
0.037165082108902334,10.456762749445677,43,262,eval_at,1.5317671383015659,0.0,91.1999999999988
0.037165082108902334,10.257206208425721,43,257,eval_at,1.539552951013429,0.0,91.29999999999879
0.036300777873811585,10.177383592017739,42,255,eval_at,1.545802636320419,0.0,91.39999999999878
0.03543647363872083,10.097560975609756,41,253,eval_at,1.5519598314030087,0.0,91.49999999999878
0.03457216940363008,9.977827050997783,40,250,eval_at,1.5592711423061552,0.0,91.59999999999877
0.03457216940363008,9.658536585365855,40,242,eval_at,1.5661036374982764,0.0,91.69999999999877
0.032843560933448576,9.53880266075388,38,239,eval_at,1.5734520098078564,0.0,91.79999999999876
0.03197925669835782,9.379157427937917,37,235,eval_at,1.5807238041711749,0.0,91.89999999999876
0.03111495246326707,9.219512195121952,36,231,eval_at,1.587262043938695,0.0,91.99999999999875
0.03111495246326707,8.900221729490022,36,223,eval_at,1.5948378131175585,0.0,92.09999999999874
0.03025064822817632,8.940133037694014,35,224,eval_at,1.603094043528628,0.0,92.19999999999874
0.029386343993085567,8.860310421286032,34,222,eval_at,1.6115936062218053,0.0,92.29999999999873
0.027657735522904063,8.82039911308204,32,221,eval_at,1.6203302777513353,0.0,92.39999999999873
0.027657735522904063,8.74057649667406,32,219,eval_at,1.6297158097449795,0.0,92.49999999999872
0.02592912705272256,8.261640798226164,30,207,eval_at,1.637062705543254,0.0,92.59999999999872
0.02679343128781331,8.261640798226164,31,207,eval_at,1.6472414424002404,0.0,92.69999999999871
0.02592912705272256,8.062084257206209,30,202,eval_at,1.6607034221138584,0.0,92.7999999999987
0.024200518582541054,7.902439024390245,28,198,eval_at,1.6696746401122329,0.0,92.8999999999987
0.023336214347450302,7.7028824833702885,27,193,eval_at,1.6785148123562286,0.0,92.99999999999869
0.024200518582541054,7.543237250554324,28,189,eval_at,1.6924293881119463,0.0,93.09999999999869
0.024200518582541054,7.423503325942351,28,186,eval_at,1.7030150924883223,0.0,93.19999999999868
